battery_id,run_id,seed,scenario,total_rounds,mission_end,arrival_delay,grid_sharing,grid_permanent,winner,score1,score2,score_gap,ice1_kg,ice2_kg,ap1,ap2,vio1,vio2,dep_blocked1,dep_blocked2,strand_risk1,strand_risk2,stranded1,stranded2,unpow_hab1,unpow_hab2,offers,joins,decouples,shared_days,contested_days,craters_depleted,duration_days,extracted_kg,extracted_pct,rovers1,rovers2,habitats1,habitats2,reactors1,reactors2,governance,strand_pen_days1,strand_pen_days2,rescues1,rescues2,strand_night,strand_far,strand_other,reserve1_kg,reserve2_kg
arrival_d2,arrival_d2_112,1593715542,unevenArrival,20,fixed,2,1,0,1,3321.1,-1148.0,4469.1,389.1,310.0,294,50,74,90,1,25,21,0,3,0,4,11,9,8,8,31,0,0,140,1089.1,3.33,3,3,1,1,0,1,,3,0,0,0,2,0,1,0.0,0.0
arrival_d2,arrival_d2_113,1593725515,unevenArrival,20,fixed,2,1,0,1,3769.8,1093.4,2676.5,136.8,459.1,243,70,0,20,0,33,0,13,1,2,0,3,0,0,0,0,0,0,140,814.5,2.49,2,3,1,1,0,1,,6,8,0,1,2,0,1,0.0,0.0
arrival_d2,arrival_d2_114,1593735488,unevenArrival,20,fixed,2,1,0,1,1989.1,-1163.0,3152.1,309.1,310.0,199,45,69,88,0,25,7,0,1,0,1,11,12,11,11,68,0,0,140,919.1,2.81,3,3,1,1,0,1,,1,0,0,0,1,0,0,0.0,0.0
arrival_d2,arrival_d2_115,1593745461,unevenArrival,20,fixed,2,1,0,1,-3357.0,-3475.0,118.0,230.0,230.0,137,132,227,228,132,100,37,29,3,3,1,1,2,1,0,136,2,0,140,700.0,2.14,3,2,1,1,0,0,,37,36,0,0,6,0,0,0.0,0.0
arrival_d2,arrival_d2_116,1593755434,unevenArrival,20,fixed,2,1,0,1,3750.8,1702.0,2048.8,113.8,830.0,239,57,0,0,0,2,14,0,2,0,0,21,4,4,3,40,0,0,140,943.8,2.88,2,2,1,2,0,1,,4,0,0,0,1,0,1,0.0,0.0
arrival_d2,arrival_d2_117,1593765407,unevenArrival,20,fixed,2,1,0,1,4031.0,1371.5,2659.5,226.7,228.6,368,70,78,0,0,35,11,0,0,0,0,0,6,6,6,21,0,0,140,749.6,2.29,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_118,1593775380,unevenArrival,20,fixed,2,1,0,1,5031.9,996.8,4035.1,198.9,274.7,394,45,50,0,0,0,32,0,1,0,0,0,3,3,3,6,0,0,140,737.9,2.25,3,3,1,1,0,1,,1,0,0,0,1,0,0,0.0,0.0
arrival_d2,arrival_d2_119,1593785353,unevenArrival,20,fixed,2,1,0,1,1786.1,1505.0,281.1,309.1,309.9,170,70,55,0,0,0,6,1,7,2,3,0,13,13,13,72,0,0,140,803.2,2.45,3,3,1,1,0,1,,12,1,1,0,3,0,6,0.0,0.0
arrival_d2,arrival_d2_120,1593795326,unevenArrival,20,fixed,2,1,0,1,1252.5,-573.8,1826.3,309.5,376.2,155,45,64,67,0,0,4,0,4,0,3,0,6,5,5,92,0,0,140,915.8,2.80,3,3,1,1,0,1,,9,0,1,0,2,0,2,0.0,0.0
arrival_d2,arrival_d2_121,1593805299,unevenArrival,20,fixed,2,1,0,1,2945.5,1170.0,1775.5,149.5,150.0,226,70,24,0,0,0,2,0,4,0,0,10,0,0,0,0,0,0,140,379.5,1.16,2,3,1,1,0,1,,17,0,3,0,3,1,0,0.0,0.0
arrival_d2,arrival_d2_122,1593815272,unevenArrival,20,fixed,2,1,0,1,3791.6,1957.5,1834.1,116.6,751.5,239,70,0,0,0,3,0,2,0,0,0,8,9,9,9,17,0,0,140,868.1,2.65,2,3,1,2,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_123,1593825245,unevenArrival,20,fixed,2,1,0,1,3715.0,1816.1,1898.9,150.0,1050.1,229,70,0,23,0,3,3,0,2,0,10,8,14,14,14,41,0,0,140,1350.1,4.12,2,3,1,3,0,1,,10,0,1,0,2,0,0,0.0,0.0
arrival_d2,arrival_d2_124,1593835218,unevenArrival,20,fixed,2,1,0,1,3703.0,1307.0,2396.0,118.0,229.1,239,70,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,140,402.9,1.23,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_125,1593845191,unevenArrival,20,fixed,2,1,0,1,3658.2,-248.9,3907.2,668.2,309.5,309,70,86,70,0,10,0,23,2,2,19,3,22,19,19,63,0,0,140,1126.8,3.44,4,3,3,1,0,1,,4,7,1,1,2,0,2,0.0,0.0
arrival_d2,arrival_d2_126,1593855164,unevenArrival,20,fixed,2,1,0,1,227.0,-387.0,614.0,0.0,682.0,238,70,141,95,0,0,13,0,4,0,0,8,14,14,14,45,1,0,140,842.0,2.57,3,3,1,3,0,1,,19,0,1,0,3,1,0,0.0,0.0
arrival_d2,arrival_d2_127,1593865137,unevenArrival,20,fixed,2,1,0,1,-3327.0,-3395.0,68.0,230.0,230.0,137,132,228,227,131,99,22,20,4,4,2,2,2,1,0,136,2,0,140,700.0,2.14,3,2,1,1,0,0,,8,7,1,1,4,0,4,0.0,0.0
arrival_d2,arrival_d2_128,1593875110,unevenArrival,20,fixed,2,1,0,1,3184.0,-5266.6,8450.6,230.0,309.1,374,45,154,258,0,87,41,9,2,1,11,4,42,42,41,46,0,0,140,987.6,3.02,3,3,1,1,0,1,,29,4,0,1,1,0,2,0.0,0.0
arrival_d2,arrival_d2_129,1593885083,unevenArrival,20,fixed,2,1,0,1,2157.5,-660.0,2817.5,309.5,460.0,185,45,54,74,0,26,7,0,3,0,3,10,11,11,11,87,0,0,140,1159.5,3.54,3,3,1,1,0,1,,4,0,0,0,2,0,1,0.0,0.0
arrival_d2,arrival_d2_130,1593895056,unevenArrival,20,fixed,2,1,0,2,332.0,1815.1,-1483.1,610.0,309.5,67,70,87,0,7,2,0,5,0,1,16,3,43,43,43,44,0,0,140,1148.6,3.51,4,3,2,1,1,1,,0,0,0,0,1,0,0,0.0,0.0
arrival_d2,arrival_d2_131,1593905029,unevenArrival,20,fixed,2,1,0,1,-25.0,-488.8,463.8,760.0,591.2,69,45,106,92,89,0,0,0,0,0,30,0,45,35,35,48,0,0,140,1581.2,4.83,3,3,3,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_132,1593915002,unevenArrival,20,fixed,2,1,0,1,2345.0,-45.0,2390.0,0.0,460.0,236,50,58,52,0,26,16,0,4,0,0,10,7,6,6,28,0,0,140,760.0,2.32,3,3,1,1,0,1,,15,0,2,0,2,0,2,0.0,0.0
arrival_d2,arrival_d2_133,1593924975,unevenArrival,20,fixed,2,1,0,1,3731.6,1400.8,2330.8,116.6,309.1,239,70,0,2,0,13,0,14,0,1,0,1,1,1,0,97,0,0,140,575.2,1.76,2,3,1,1,0,1,,0,0,0,0,0,0,1,0.0,0.0
arrival_d2,arrival_d2_134,1593934948,unevenArrival,20,fixed,2,1,0,1,3718.1,1603.6,2114.5,133.1,539.1,239,70,0,0,0,4,0,5,0,4,0,4,0,0,0,0,0,0,140,741.2,2.26,2,3,1,1,0,1,,0,4,0,0,2,0,2,0.0,0.0
arrival_d2,arrival_d2_135,1593944921,unevenArrival,20,fixed,2,1,0,1,3701.6,1449.1,2252.5,116.6,309.5,239,70,0,0,0,34,0,14,0,2,0,3,0,0,0,0,0,0,140,655.2,2.00,2,3,1,1,0,1,,0,8,0,1,2,0,0,0.0,0.0
arrival_d2,arrival_d2_136,1593954894,unevenArrival,20,fixed,2,1,0,2,67.0,376.2,-309.2,310.0,376.2,54,45,56,35,97,17,0,1,0,0,11,0,14,13,13,13,0,0,140,1006.2,3.07,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_137,1593964867,unevenArrival,20,fixed,2,1,0,1,-1522.0,-5620.0,4098.0,150.0,0.0,137,132,167,340,0,0,27,20,1,1,0,9,46,46,46,46,0,0,140,380.0,1.16,3,2,1,1,0,0,,26,34,0,0,1,0,1,0.0,0.0
arrival_d2,arrival_d2_138,1593974840,unevenArrival,20,fixed,2,1,0,1,3615.0,1205.0,2410.0,0.0,450.0,239,50,0,1,0,28,0,0,0,0,0,10,1,1,0,38,0,0,140,530.0,1.62,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_139,1593984813,unevenArrival,20,fixed,2,1,0,1,3718.1,1871.6,1846.5,133.1,116.6,239,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,249.6,0.76,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_140,1593994786,unevenArrival,20,fixed,2,1,0,1,2168.0,525.8,1642.2,150.0,309.1,238,70,64,37,0,2,2,17,3,1,10,1,1,1,0,82,0,0,140,768.6,2.35,3,3,1,1,0,1,,16,0,2,0,2,0,2,0.0,0.0
arrival_d2,arrival_d2_141,1594004759,unevenArrival,20,fixed,2,1,0,1,3787.5,1871.6,1915.9,299.5,116.6,232,117,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,140,496.1,1.52,2,2,1,1,0,0,,16,0,2,0,2,1,1,0.0,0.0
arrival_d2,arrival_d2_142,1594014732,unevenArrival,20,fixed,2,1,0,1,3605.0,1873.0,1732.0,0.0,118.0,238,117,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,140,268.0,0.82,3,2,1,1,0,0,,20,0,2,0,5,0,1,0.0,0.0
arrival_d2,arrival_d2_143,1594024705,unevenArrival,20,fixed,2,1,0,2,771.0,2290.0,-1519.0,610.0,0.0,67,132,57,0,35,0,0,0,0,0,18,0,29,28,28,65,0,0,140,760.0,2.32,4,2,2,1,1,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_144,1594034678,unevenArrival,20,fixed,2,1,0,1,3625.0,1515.0,2110.0,0.0,680.0,239,57,0,0,0,2,0,0,0,0,0,20,2,2,1,44,0,0,140,680.0,2.08,2,2,1,2,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_145,1594044651,unevenArrival,20,fixed,2,1,0,1,1693.0,1470.0,223.0,700.0,150.0,184,70,89,0,6,0,1,1,3,0,40,10,30,30,30,31,0,0,140,850.0,2.60,3,3,4,1,0,1,,11,0,0,0,0,2,1,0.0,0.0
arrival_d2,arrival_d2_146,1594054624,unevenArrival,20,fixed,2,1,0,1,4001.5,1713.2,2288.3,221.5,595.2,366,70,77,0,0,0,0,3,0,0,0,0,5,5,5,22,0,0,140,1082.8,3.31,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_147,1594064597,unevenArrival,20,fixed,2,1,0,1,2732.8,1250.0,1482.8,137.8,460.0,223,50,30,1,0,25,10,17,11,0,0,10,1,1,0,38,1,0,140,827.8,2.53,2,3,1,1,0,1,,35,0,1,0,2,0,9,0.0,0.0
arrival_d2,arrival_d2_148,1594074570,unevenArrival,20,fixed,2,1,0,2,97.0,366.2,-269.2,310.0,376.2,54,45,54,35,124,17,0,1,0,0,11,0,13,12,12,14,0,0,140,1006.2,3.07,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d2,arrival_d2_149,1594084543,unevenArrival,20,fixed,2,1,0,1,5195.6,979.7,4215.9,290.6,146.7,398,45,53,0,0,43,2,0,0,0,0,9,7,7,7,10,0,0,140,907.3,2.77,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_0,1592598566,unevenArrival,20,fixed,5,1,0,1,1940.1,-390.0,2330.1,309.1,460.0,170,45,52,64,0,24,18,0,1,0,4,10,11,11,10,87,0,0,140,1069.1,3.27,3,3,1,1,0,1,,1,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_1,1592608539,unevenArrival,20,fixed,5,1,0,1,3719.0,1475.4,2243.6,134.0,387.4,239,70,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,140,601.4,1.84,2,3,1,1,0,1,,0,1,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_2,1592618512,unevenArrival,20,fixed,5,1,0,1,4776.5,1815.0,2961.5,221.5,0.0,366,117,47,0,0,0,0,0,0,0,0,0,6,6,6,20,0,0,140,461.5,1.41,3,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_3,1592628485,unevenArrival,20,fixed,5,1,0,1,3851.2,-960.0,4811.2,216.2,460.0,356,50,97,93,0,25,0,0,0,0,0,10,23,23,22,48,0,0,140,1066.2,3.26,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_4,1592638458,unevenArrival,20,fixed,5,1,0,1,3733.6,1755.0,1978.6,148.6,0.0,239,117,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,140,148.6,0.45,2,2,1,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_5,1592648431,unevenArrival,20,fixed,5,1,0,1,2084.9,985.0,1099.9,118.9,240.0,153,45,20,0,0,16,6,0,1,0,0,0,3,3,3,66,0,0,140,668.9,2.04,3,3,1,1,0,1,,2,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_6,1592658404,unevenArrival,20,fixed,5,1,0,1,2512.0,925.0,1587.0,380.0,150.0,219,45,55,0,18,0,3,0,2,0,51,10,13,13,13,14,0,0,140,760.0,2.32,3,3,5,1,0,1,,0,0,0,0,1,1,0,0.0,0.0
arrival_d5,arrival_d5_7,1592668377,unevenArrival,20,fixed,5,1,0,1,3763.6,1493.3,2270.3,148.6,309.5,239,75,0,2,0,53,0,1,0,2,0,4,1,1,0,95,0,0,140,687.6,2.10,2,3,1,1,0,1,,0,7,0,0,0,1,1,0.0,0.0
arrival_d5,arrival_d5_8,1592678350,unevenArrival,20,fixed,5,1,0,1,2921.0,1127.0,1794.0,150.0,310.0,238,50,33,3,0,36,4,0,3,0,10,11,3,3,2,33,0,0,140,770.0,2.35,2,3,1,1,0,1,,17,0,1,0,2,0,1,0.0,0.0
arrival_d5,arrival_d5_9,1592688323,unevenArrival,20,fixed,5,1,0,1,3069.5,956.1,2113.5,309.5,299.1,290,117,94,46,0,0,15,23,0,2,0,0,24,24,23,87,0,0,140,768.6,2.35,3,2,1,1,0,0,,0,4,0,1,1,0,1,0.0,0.0
arrival_d5,arrival_d5_10,1592698296,unevenArrival,20,fixed,5,1,0,1,2099.7,2027.4,72.4,114.7,1118.4,224,70,59,12,0,0,12,0,7,0,0,7,9,9,8,26,0,0,140,1313.1,4.01,3,3,1,3,0,1,,25,0,4,0,3,3,1,0.0,0.0
arrival_d5,arrival_d5_11,1592708269,unevenArrival,20,fixed,5,1,0,2,-3360.9,-2895.0,-465.9,379.1,0.0,137,132,233,199,0,96,31,19,1,1,0,0,1,1,0,133,0,0,140,539.1,1.65,3,2,1,1,0,0,,0,0,0,0,2,0,0,0.0,0.0
arrival_d5,arrival_d5_12,1592718242,unevenArrival,20,fixed,5,1,0,1,2685.2,705.0,1980.2,115.2,460.0,218,50,30,26,0,48,2,0,4,0,0,10,5,5,5,38,0,0,140,805.2,2.46,2,3,1,1,0,1,,20,0,3,0,2,2,0,0.0,0.0
arrival_d5,arrival_d5_13,1592728215,unevenArrival,20,fixed,5,1,0,1,1977.6,-290.0,2267.6,298.6,460.0,184,45,59,60,0,25,10,0,1,0,2,10,10,10,9,76,0,0,140,1148.6,3.51,3,3,1,1,0,1,,5,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_14,1592738188,unevenArrival,20,fixed,5,1,0,1,4201.8,370.3,3831.5,396.8,309.5,314,70,59,42,0,3,20,10,1,2,0,4,15,14,14,68,0,0,140,1095.9,3.35,3,3,1,1,0,1,,0,1,0,0,2,0,1,0.0,0.0
arrival_d5,arrival_d5_15,1592748161,unevenArrival,20,fixed,5,1,0,1,4803.0,41.7,4761.3,348.0,376.7,386,45,60,42,0,0,10,0,9,0,0,0,3,2,2,23,0,0,140,1034.7,3.16,3,3,1,1,0,1,,20,0,0,0,2,0,7,0.0,0.0
arrival_d5,arrival_d5_16,1592758134,unevenArrival,20,fixed,5,1,0,1,3703.9,1233.7,2470.2,118.9,146.7,239,70,0,0,0,32,0,0,0,4,0,10,0,0,0,0,0,0,140,415.6,1.27,2,3,1,1,0,1,,0,4,0,0,2,0,2,0.0,0.0
arrival_d5,arrival_d5_17,1592768107,unevenArrival,20,fixed,5,1,0,1,3072.0,-4025.2,7097.2,380.0,459.1,348,45,152,216,0,87,31,25,1,4,11,4,45,42,42,46,0,0,140,1298.6,3.97,3,3,1,1,0,1,,0,11,0,2,0,0,5,0.0,0.0
arrival_d5,arrival_d5_18,1592778080,unevenArrival,20,fixed,5,1,0,1,2201.6,1084.5,1117.1,266.6,379.5,143,45,14,0,0,0,19,0,0,0,0,0,3,3,3,80,0,0,140,806.1,2.46,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_19,1592788053,unevenArrival,20,fixed,5,1,0,1,3776.0,1873.0,1903.0,150.0,118.0,244,117,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,140,348.0,1.06,2,2,1,1,0,0,,22,0,0,0,1,2,0,0.0,0.0
arrival_d5,arrival_d5_20,1592798026,unevenArrival,20,fixed,5,1,0,1,3869.7,1062.1,2807.6,146.7,309.1,247,45,0,0,0,70,11,8,2,2,10,4,0,0,0,0,0,0,140,827.8,2.53,3,3,1,1,0,1,,16,8,0,2,2,1,1,0.0,0.0
arrival_d5,arrival_d5_21,1592807999,unevenArrival,20,fixed,5,1,0,1,-146.0,-4304.7,4158.7,230.0,309.5,144,55,152,228,0,41,38,22,2,3,11,4,46,43,42,46,0,0,140,919.1,2.81,3,3,1,1,0,1,,4,6,0,1,3,0,2,0.0,0.0
arrival_d5,arrival_d5_22,1592817972,unevenArrival,20,fixed,5,1,0,1,2325.6,-5245.9,7571.6,139.6,309.5,356,70,171,268,0,2,34,15,3,2,0,4,36,36,36,54,0,0,140,828.2,2.53,3,3,1,1,0,1,,17,4,0,1,3,0,2,0.0,0.0
arrival_d5,arrival_d5_23,1592827945,unevenArrival,20,fixed,5,1,0,1,782.5,-2248.8,3031.4,309.5,591.2,170,45,97,144,0,0,7,0,3,0,3,0,10,10,10,83,0,0,140,1200.7,3.67,3,3,1,1,0,1,,4,0,0,0,1,0,2,0.0,0.0
arrival_d5,arrival_d5_24,1592837918,unevenArrival,20,fixed,5,1,0,1,896.1,610.0,286.1,309.1,460.0,153,50,74,29,0,21,9,0,1,0,2,10,2,2,1,106,0,0,140,1239.1,3.78,3,3,1,1,0,1,,6,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_25,1592847891,unevenArrival,20,fixed,5,1,0,1,3779.2,1335.0,2444.2,588.2,460.0,329,50,74,0,0,21,16,0,0,0,18,10,8,8,8,27,0,0,140,1198.2,3.66,4,3,3,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_26,1592857864,unevenArrival,20,fixed,5,1,0,2,122.0,945.0,-823.0,310.0,150.0,56,45,55,0,98,0,0,0,0,0,11,10,13,13,12,104,0,0,140,700.0,2.14,3,3,1,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_27,1592867837,unevenArrival,20,fixed,5,1,0,1,3733.6,1170.0,2563.6,148.6,80.0,239,70,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,140,308.6,0.94,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_28,1592877810,unevenArrival,20,fixed,5,1,0,1,3763.6,1225.5,2538.1,148.6,309.5,239,60,0,2,0,35,2,13,0,2,0,4,1,1,0,95,0,0,140,618.1,1.89,2,3,1,1,0,1,,0,11,0,1,0,0,2,0.0,0.0
arrival_d5,arrival_d5_29,1592887783,unevenArrival,20,fixed,5,1,0,2,-791.5,-173.0,-618.5,309.5,830.0,170,60,151,84,0,1,24,16,2,0,3,11,9,5,4,99,0,0,140,1289.5,3.94,3,3,1,2,0,1,,1,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_30,1592897756,unevenArrival,20,fixed,5,1,0,1,2961.1,600.0,2361.1,291.1,830.0,368,57,134,45,0,1,0,0,0,0,0,10,15,15,15,56,0,0,140,1361.1,4.16,3,2,1,2,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_31,1592907729,unevenArrival,20,fixed,5,1,0,1,667.5,-173.0,840.5,309.5,310.0,170,45,94,50,0,0,7,0,3,0,3,11,5,5,5,68,0,0,140,919.5,2.81,3,3,1,1,0,1,,4,0,0,0,1,0,2,0.0,0.0
arrival_d5,arrival_d5_32,1592917702,unevenArrival,20,fixed,5,1,0,1,3080.2,1660.5,1419.6,115.2,751.5,237,70,26,8,0,0,1,1,4,0,0,7,4,4,3,36,0,0,140,946.7,2.89,2,3,1,2,0,1,,20,0,3,0,3,1,0,0.0,0.0
arrival_d5,arrival_d5_33,1592927675,unevenArrival,20,fixed,5,1,0,1,949.9,-2048.8,2998.7,118.9,376.2,183,45,90,128,0,0,11,0,2,0,0,0,12,11,10,87,0,0,140,735.2,2.25,3,3,1,1,0,1,,32,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_34,1592937648,unevenArrival,20,fixed,5,1,0,1,2993.0,1467.5,1525.5,0.0,417.5,241,70,26,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,140,577.5,1.76,3,3,1,1,0,1,,26,0,1,0,4,1,1,0.0,0.0
arrival_d5,arrival_d5_35,1592947621,unevenArrival,20,fixed,5,1,0,1,-1855.0,-5869.0,4014.0,230.0,380.0,144,132,191,330,0,0,41,24,2,2,11,10,17,17,16,98,0,0,140,990.0,3.02,3,2,1,1,0,0,,26,27,0,0,1,0,3,0.0,0.0
arrival_d5,arrival_d5_36,1592957594,unevenArrival,20,fixed,5,1,0,1,4777.2,1949.0,2828.2,678.2,134.0,354,117,53,0,0,0,1,0,0,0,2,0,6,6,6,12,0,0,140,812.2,2.48,4,2,2,1,0,0,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_37,1592967567,unevenArrival,20,fixed,5,1,0,1,2840.4,1014.9,1825.5,613.4,308.6,193,45,30,0,0,16,3,0,1,0,3,0,1,1,1,1,0,0,140,1114.7,3.40,3,3,1,1,0,1,,2,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_38,1592977540,unevenArrival,20,fixed,5,1,0,1,3719.0,1453.8,2265.2,134.0,309.1,239,70,0,0,0,64,0,12,0,2,0,2,0,0,0,0,0,0,140,672.6,2.05,2,3,1,1,0,1,,0,7,0,1,0,0,2,0.0,0.0
arrival_d5,arrival_d5_39,1592987513,unevenArrival,20,fixed,5,1,0,2,1093.0,1395.0,-302.0,620.0,240.0,74,45,57,0,4,15,0,0,0,0,29,0,42,42,41,42,0,0,140,1010.0,3.08,3,3,3,1,1,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_40,1592997486,unevenArrival,20,fixed,5,1,0,1,3696.7,1634.9,2061.8,146.7,458.6,238,75,0,2,0,53,3,1,2,2,10,4,1,1,0,97,0,0,140,823.9,2.52,2,3,1,1,0,1,,10,8,1,0,1,1,2,0.0,0.0
arrival_d5,arrival_d5_41,1593007459,unevenArrival,20,fixed,5,1,0,1,3731.6,1504.8,2226.8,116.6,309.1,239,75,0,2,0,53,0,4,0,1,0,2,1,1,0,97,0,0,140,655.2,2.00,2,3,1,1,0,1,,0,4,0,0,0,1,0,0.0,0.0
arrival_d5,arrival_d5_42,1593017432,unevenArrival,20,fixed,5,1,0,1,3763.6,1487.8,2275.8,148.6,309.5,239,75,0,2,0,53,12,1,1,2,0,4,1,1,0,97,0,0,140,676.7,2.07,2,3,1,1,0,1,,0,7,0,0,0,1,2,0.0,0.0
arrival_d5,arrival_d5_43,1593027405,unevenArrival,20,fixed,5,1,0,1,3783.6,1485.0,2298.6,148.6,680.0,239,57,0,2,0,2,2,0,0,0,0,20,3,3,2,42,0,0,140,828.6,2.53,2,2,1,2,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_44,1593037378,unevenArrival,20,fixed,5,1,0,2,1275.0,1698.0,-423.0,920.0,300.0,94,70,65,0,71,0,0,2,0,1,50,0,33,32,32,33,0,0,140,1380.0,4.21,3,3,5,1,1,1,,0,1,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_45,1593047351,unevenArrival,20,fixed,5,1,0,1,3750.5,1225.0,2525.5,149.5,460.0,239,50,0,2,0,47,0,0,1,0,0,10,1,1,0,47,0,0,140,759.5,2.32,2,3,1,1,0,1,,7,0,0,0,1,0,0,0.0,0.0
arrival_d5,arrival_d5_46,1593057324,unevenArrival,20,fixed,5,1,0,1,3748.1,1225.0,2523.1,133.1,460.0,239,50,0,2,0,48,0,0,0,0,0,10,1,1,0,47,0,0,140,743.1,2.27,2,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_47,1593067297,unevenArrival,20,fixed,5,1,0,1,2278.5,310.0,1968.5,309.5,610.0,185,45,37,42,0,26,1,0,1,0,3,10,1,1,0,111,0,0,140,1309.5,4.00,3,3,1,1,0,1,,6,0,0,0,0,0,1,0.0,0.0
arrival_d5,arrival_d5_48,1593077270,unevenArrival,20,fixed,5,1,0,2,-3545.0,-2865.0,-680.0,230.0,380.0,137,132,236,207,87,0,55,42,3,2,2,2,2,2,1,131,0,0,140,770.0,2.35,3,2,1,1,0,0,,32,32,0,0,5,0,0,0.0,0.0
arrival_d5,arrival_d5_49,1593087243,unevenArrival,20,fixed,5,1,0,1,2082.5,1022.0,1060.5,309.5,309.1,155,45,22,0,0,16,9,0,2,0,3,0,1,1,1,88,0,0,140,824.5,2.52,3,3,1,1,0,1,,44,0,0,0,0,0,2,0.0,0.0
arrival_d5,arrival_d5_50,1593097216,unevenArrival,20,fixed,5,1,0,1,3095.2,1504.8,1590.4,115.2,309.1,220,75,14,2,0,53,2,4,4,1,0,2,1,1,0,97,0,0,140,733.8,2.24,2,3,1,1,0,1,,20,4,3,0,2,3,0,0.0,0.0
arrival_d5,arrival_d5_51,1593107189,unevenArrival,20,fixed,5,1,0,1,3683.0,992.7,2690.3,150.0,146.7,237,70,0,8,0,2,8,3,2,4,10,10,0,0,0,0,0,0,140,456.7,1.39,3,3,1,1,0,1,,16,7,1,0,4,0,2,0.0,0.0
arrival_d5,arrival_d5_52,1593117162,unevenArrival,20,fixed,5,1,0,1,3853.9,1210.0,2643.9,198.9,150.0,354,70,74,0,0,0,38,4,0,0,0,10,4,4,4,19,0,0,140,578.9,1.77,3,3,1,1,0,1,,0,0,0,0,0,0,0,0.0,0.0
arrival_d5,arrival_d5_53,1593127135,unevenArrival,20,fixed,5,1,0,1,3733.6,1065.1,2668.5,148.6,309.1,239,45,0,0,0,69,0,9,0,2,0,4,0,0,0,0,0,0,140,675.8,2.06,2,3,1,1,0,1,,0,8,0,2,1,0,1,0.0,0.0
arrival_d5,arrival_d5_54,1593137108,unevenArrival,20,fixed,5,1,0,1,3936.7,1228.0,2708.7,216.7,80.0,368,70,80,0,0,31,0,1,0,1,0,0,6,6,6,19,0,0,140,536.7,1.64,3,3,1,1,0,1,,0,1,0,0,1,0,0,0.0,0.0
