battery_id,run_id,seed,round,vio1,vio2,d_vio,ice1,ice2,d_ice,d_contested,d_shared,d_stranded,craters_depleted
arrival_d2,arrival_d2_4,1592638458,11,0,0,0,149,147,0,0,0,0,0
arrival_d2,arrival_d2_4,1592638458,12,0,0,0,149,147,0,0,0,0,0
arrival_d2,arrival_d2_4,1592638458,13,0,0,0,149,147,0,0,0,0,0
arrival_d2,arrival_d2_4,1592638458,14,0,0,0,149,147,0,0,0,0,0
arrival_d2,arrival_d2_4,1592638458,15,0,0,0,149,147,0,0,6,2,0
arrival_d2,arrival_d2_4,1592638458,16,0,0,0,149,147,0,0,7,0,0
arrival_d2,arrival_d2_4,1592638458,17,0,0,0,149,147,0,0,7,0,0
arrival_d2,arrival_d2_4,1592638458,18,0,0,0,149,147,0,0,7,0,0
arrival_d2,arrival_d2_4,1592638458,19,0,0,0,149,147,0,0,7,0,0
arrival_d2,arrival_d2_4,1592638458,20,0,0,0,149,147,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,1,0,0,0,119,115,234,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,2,0,0,0,119,115,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,3,0,0,0,119,115,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,4,4,0,4,119,115,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,5,14,0,10,119,115,0,0,1,0,0
arrival_d2,arrival_d2_5,1592648431,6,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,7,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,8,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,9,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,10,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,11,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,12,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,13,14,0,0,119,115,0,0,7,0,0
arrival_d2,arrival_d2_5,1592648431,14,14,0,0,119,471,356,0,6,1,0
arrival_d2,arrival_d2_5,1592648431,15,14,0,0,119,551,80,0,2,0,0
arrival_d2,arrival_d2_5,1592648431,16,14,0,0,119,551,0,0,1,0,0
arrival_d2,arrival_d2_5,1592648431,17,14,0,0,119,551,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,18,14,0,0,119,551,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,19,14,0,0,119,551,0,0,0,0,0
arrival_d2,arrival_d2_5,1592648431,20,14,0,0,119,551,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,1,0,0,0,230,133,363,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,2,10,0,10,230,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,3,20,0,10,230,133,0,0,3,0,0
arrival_d2,arrival_d2_6,1592658404,4,30,0,10,230,133,0,0,2,0,0
arrival_d2,arrival_d2_6,1592658404,5,38,0,8,230,133,0,0,2,0,0
arrival_d2,arrival_d2_6,1592658404,6,48,0,10,230,133,0,0,3,0,0
arrival_d2,arrival_d2_6,1592658404,7,56,0,8,230,133,0,0,1,0,0
arrival_d2,arrival_d2_6,1592658404,8,56,0,0,380,133,150,0,1,0,0
arrival_d2,arrival_d2_6,1592658404,9,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,10,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,11,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,12,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,13,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,14,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,15,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,16,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,17,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,18,56,0,0,380,133,0,0,0,2,0
arrival_d2,arrival_d2_6,1592658404,19,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_6,1592658404,20,56,0,0,380,133,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,1,0,0,0,149,229,378,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,2,0,0,0,149,309,80,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,3,0,0,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,4,0,0,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,5,0,0,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,6,0,1,1,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,7,0,8,7,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,8,0,15,7,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,9,0,19,4,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,10,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,11,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,12,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,13,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,14,0,19,0,149,309,0,0,0,1,0
arrival_d2,arrival_d2_7,1592668377,15,0,19,0,149,309,0,0,0,2,0
arrival_d2,arrival_d2_7,1592668377,16,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,17,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,18,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,19,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_7,1592668377,20,0,19,0,149,309,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,1,0,0,0,150,115,265,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,2,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,3,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,4,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,5,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,6,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,7,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,8,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,9,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,10,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,11,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,12,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,13,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,14,0,0,0,150,115,0,0,0,1,0
arrival_d2,arrival_d2_8,1592678350,15,0,0,0,150,115,0,0,0,1,0
arrival_d2,arrival_d2_8,1592678350,16,0,0,0,150,115,0,0,0,1,0
arrival_d2,arrival_d2_8,1592678350,17,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,18,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,19,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_8,1592678350,20,0,0,0,150,115,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,1,0,0,0,310,150,460,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,2,0,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,3,0,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,4,2,0,2,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,5,16,0,14,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,6,22,0,6,310,150,0,0,3,0,0
arrival_d2,arrival_d2_9,1592688323,7,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,8,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,9,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,10,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,11,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,12,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,13,22,0,0,310,150,0,0,7,0,0
arrival_d2,arrival_d2_9,1592688323,14,22,0,0,310,150,0,0,7,1,0
arrival_d2,arrival_d2_9,1592688323,15,22,0,0,310,150,0,0,2,0,0
arrival_d2,arrival_d2_9,1592688323,16,22,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,17,22,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,18,22,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_9,1592688323,19,22,0,0,310,150,0,0,0,1,0
arrival_d2,arrival_d2_9,1592688323,20,22,0,0,310,150,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,1,0,0,0,115,119,234,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,2,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,3,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,4,0,0,0,115,119,0,0,0,1,0
arrival_d2,arrival_d2_10,1592698296,5,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,6,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,7,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,8,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,9,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,10,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,11,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,12,0,0,0,115,119,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,13,0,0,0,115,255,136,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,14,0,0,0,115,255,0,0,0,2,0
arrival_d2,arrival_d2_10,1592698296,15,0,0,0,115,255,0,0,0,1,0
arrival_d2,arrival_d2_10,1592698296,16,0,0,0,115,255,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,17,1,0,1,115,255,0,0,0,1,0
arrival_d2,arrival_d2_10,1592698296,18,8,0,7,115,255,0,0,0,1,0
arrival_d2,arrival_d2_10,1592698296,19,15,0,7,115,255,0,0,0,0,0
arrival_d2,arrival_d2_10,1592698296,20,22,0,7,115,255,0,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,1,0,0,0,310,140,449,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,2,0,0,0,310,140,0,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,3,0,0,0,310,140,0,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,4,2,0,2,310,140,0,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,5,16,0,14,310,140,0,0,0,0,0
arrival_d2,arrival_d2_11,1592708269,6,22,0,6,310,140,0,0,3,0,0
arrival_d2,arrival_d2_11,1592708269,7,22,0,0,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,8,22,0,0,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,9,22,0,0,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,10,22,0,0,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,11,22,0,0,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,12,26,4,8,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,13,33,11,14,310,140,0,0,7,0,0
arrival_d2,arrival_d2_11,1592708269,14,40,18,14,310,511,372,0,7,1,0
arrival_d2,arrival_d2_11,1592708269,15,47,25,14,310,591,80,0,7,1,0
arrival_d2,arrival_d2_11,1592708269,16,54,42,24,310,591,0,0,6,1,0
arrival_d2,arrival_d2_11,1592708269,17,61,72,37,310,591,0,0,2,0,0
arrival_d2,arrival_d2_11,1592708269,18,68,103,38,310,591,0,0,3,0,0
arrival_d2,arrival_d2_11,1592708269,19,75,134,38,310,591,0,0,2,0,0
arrival_d2,arrival_d2_11,1592708269,20,82,162,35,310,591,0,0,2,0,0
arrival_d2,arrival_d2_12,1592718242,1,0,0,0,115,117,232,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,2,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,3,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,4,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,5,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,6,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,7,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,8,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,9,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,10,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,11,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,12,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,13,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,14,0,0,0,115,117,0,0,0,1,0
arrival_d2,arrival_d2_12,1592718242,15,0,0,0,115,117,0,0,0,1,0
arrival_d2,arrival_d2_12,1592718242,16,0,0,0,115,117,0,0,0,1,0
arrival_d2,arrival_d2_12,1592718242,17,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,18,0,0,0,115,117,0,0,0,1,0
arrival_d2,arrival_d2_12,1592718242,19,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_12,1592718242,20,0,0,0,115,117,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,1,0,0,0,299,142,441,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,2,0,0,0,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,3,0,0,0,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,4,0,0,0,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,5,0,0,0,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,6,10,0,10,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,7,16,0,6,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,8,26,0,10,299,142,0,0,0,0,0
arrival_d2,arrival_d2_13,1592728215,9,30,0,4,299,142,0,0,4,0,0
arrival_d2,arrival_d2_13,1592728215,10,30,0,0,299,142,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,11,30,0,0,299,142,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,12,30,0,0,299,142,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,13,30,0,0,379,142,80,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,14,30,4,4,379,518,376,0,7,1,0
arrival_d2,arrival_d2_13,1592728215,15,30,11,7,379,598,80,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,16,30,18,7,379,598,0,0,7,1,0
arrival_d2,arrival_d2_13,1592728215,17,30,25,7,379,598,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,18,30,32,7,379,598,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,19,30,33,1,379,598,0,0,7,0,0
arrival_d2,arrival_d2_13,1592728215,20,30,33,0,379,598,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,1,0,0,0,119,112,231,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,2,0,0,0,247,112,128,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,3,0,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,4,0,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,5,0,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,6,10,0,10,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,7,24,0,14,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,8,30,0,6,247,112,0,0,3,0,0
arrival_d2,arrival_d2_14,1592738188,9,30,0,0,247,112,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,10,30,0,0,247,112,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,11,30,0,0,247,112,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,12,30,0,0,247,112,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,13,30,0,0,247,112,0,0,7,0,0
arrival_d2,arrival_d2_14,1592738188,14,30,0,0,247,112,0,0,7,1,0
arrival_d2,arrival_d2_14,1592738188,15,30,0,0,247,112,0,0,2,0,0
arrival_d2,arrival_d2_14,1592738188,16,30,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,17,30,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,18,30,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,19,30,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_14,1592738188,20,30,0,0,247,112,0,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,1,0,0,0,229,229,458,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,2,0,0,0,268,309,119,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,3,0,0,0,268,309,0,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,4,0,0,0,268,309,0,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,5,8,0,8,268,309,0,0,0,0,0
arrival_d2,arrival_d2_15,1592748161,6,22,2,16,268,309,0,0,0,1,0
arrival_d2,arrival_d2_15,1592748161,7,37,17,30,268,309,0,0,2,2,0
arrival_d2,arrival_d2_15,1592748161,8,54,34,34,268,309,0,0,3,1,0
arrival_d2,arrival_d2_15,1592748161,9,64,51,27,268,309,0,0,2,1,0
arrival_d2,arrival_d2_15,1592748161,10,71,58,14,348,309,80,0,6,0,0
arrival_d2,arrival_d2_15,1592748161,11,74,61,6,348,309,0,0,7,4,0
arrival_d2,arrival_d2_15,1592748161,12,74,61,0,348,309,0,0,7,0,0
arrival_d2,arrival_d2_15,1592748161,13,74,61,0,348,309,0,0,7,0,0
arrival_d2,arrival_d2_15,1592748161,14,80,75,20,348,309,0,0,4,1,0
arrival_d2,arrival_d2_15,1592748161,15,87,87,19,348,309,0,0,2,0,0
arrival_d2,arrival_d2_15,1592748161,16,94,99,19,348,309,0,0,3,0,0
arrival_d2,arrival_d2_15,1592748161,17,101,111,19,348,309,0,0,2,0,0
arrival_d2,arrival_d2_15,1592748161,18,108,122,18,348,309,0,0,2,0,0
arrival_d2,arrival_d2_15,1592748161,19,115,134,19,348,309,0,0,3,2,0
arrival_d2,arrival_d2_15,1592748161,20,122,142,15,348,309,0,0,3,0,0
arrival_d2,arrival_d2_16,1592758134,1,0,0,0,119,134,253,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,2,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,3,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,4,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,5,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,6,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,7,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,8,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,9,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,10,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,11,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,12,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,13,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,14,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,15,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,16,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,17,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,18,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,19,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_16,1592758134,20,0,0,0,119,134,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,1,0,0,0,230,0,230,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,2,12,0,12,230,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,3,22,0,10,230,0,0,0,2,0,0
arrival_d2,arrival_d2_17,1592768107,4,32,0,10,230,0,0,0,2,0,0
arrival_d2,arrival_d2_17,1592768107,5,40,0,8,230,0,0,0,2,0,0
arrival_d2,arrival_d2_17,1592768107,6,50,0,10,230,0,0,0,3,0,0
arrival_d2,arrival_d2_17,1592768107,7,56,0,6,230,0,0,0,2,0,0
arrival_d2,arrival_d2_17,1592768107,8,56,0,0,530,0,300,0,1,0,0
arrival_d2,arrival_d2_17,1592768107,9,56,0,0,530,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,10,56,0,0,530,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,11,56,0,0,530,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,12,56,0,0,530,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,13,56,0,0,530,0,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,14,56,0,0,530,160,160,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,15,56,0,0,530,160,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,16,56,0,0,530,160,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,17,56,0,0,530,160,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,18,56,0,0,530,160,0,0,0,2,0
arrival_d2,arrival_d2_17,1592768107,19,56,0,0,530,160,0,0,0,0,0
arrival_d2,arrival_d2_17,1592768107,20,56,0,0,530,160,0,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,1,0,0,0,148,149,296,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,2,0,0,0,267,149,119,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,3,14,0,14,267,149,0,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,4,14,0,0,267,149,0,0,6,0,0
arrival_d2,arrival_d2_18,1592778080,5,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,6,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,7,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,8,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,9,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,10,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,11,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,12,14,0,0,267,149,0,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,13,14,0,0,267,309,160,0,7,0,0
arrival_d2,arrival_d2_18,1592778080,14,14,0,0,267,309,0,0,7,1,0
arrival_d2,arrival_d2_18,1592778080,15,14,0,0,267,309,0,0,3,0,0
arrival_d2,arrival_d2_18,1592778080,16,14,0,0,267,309,0,0,3,0,0
arrival_d2,arrival_d2_18,1592778080,17,14,0,0,267,309,0,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,18,14,0,0,267,309,0,0,0,1,0
arrival_d2,arrival_d2_18,1592778080,19,14,0,0,267,309,0,0,0,0,0
arrival_d2,arrival_d2_18,1592778080,20,14,0,0,267,309,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,1,0,0,0,150,140,290,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,2,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,3,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,4,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,5,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,6,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,7,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,8,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,9,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,10,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,11,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,12,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,13,0,0,0,150,140,0,0,0,0,0
arrival_d2,arrival_d2_19,1592788053,14,0,0,0,150,140,0,0,0,1,0
arrival_d2,arrival_d2_19,1592788053,15,0,0,0,150,140,0,0,2,0,0
arrival_d2,arrival_d2_19,1592788053,16,0,0,0,150,290,150,0,3,0,0
arrival_d2,arrival_d2_19,1592788053,17,0,0,0,150,508,218,0,3,0,0
arrival_d2,arrival_d2_19,1592788053,18,0,0,0,150,588,80,0,3,0,0
arrival_d2,arrival_d2_19,1592788053,19,0,0,0,150,668,80,0,2,0,0
arrival_d2,arrival_d2_19,1592788053,20,0,0,0,150,668,0,0,2,0,0
arrival_d2,arrival_d2_20,1592798026,1,0,0,0,147,149,295,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,2,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,3,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,4,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,5,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,6,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,7,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,8,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,9,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,10,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,11,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,12,0,0,0,147,149,0,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,13,0,0,0,147,229,80,0,0,0,0
arrival_d2,arrival_d2_20,1592798026,14,0,0,0,147,229,0,0,0,2,0
